id_API,x,y,z,alternativeColorMap
213590,9.231287,5.5008826,0,#0000FF
213676,9.235304,5.5368605,0,#0000FF
219562,9.324312,5.3021026,18,#e377c2
224970,9.463582,5.4425144,0,#0000FF
225262,9.140024,5.2557387,29,#8c564b
225270,9.233524,5.1435924,29,#8c564b
225358,9.182609,5.143948,0,#0000FF
225365,9.287058,5.2115583,0,#0000FF
233300,9.640305,5.197615,0,#0000FF
233654,7.251627,5.3018966,18,#e377c2
234023,10.891997,4.998728,0,#0000FF
234124,9.704093,4.5394917,0,#0000FF
235215,9.265995,5.389447,18,#e377c2
239132,9.800783,6.1136575,0,#0000FF
239896,10.121262,6.6923523,0,#0000FF
240539,9.980599,6.4941792,18,#e377c2
240685,9.92308,6.4361567,0,#0000FF
240711,9.75752,6.112328,0,#0000FF
240755,9.886465,6.279126,0,#0000FF
241031,9.923581,6.161193,0,#0000FF
241045,9.874554,6.2351217,0,#0000FF
241482,9.920035,6.143819,0,#0000FF
241570,9.944213,6.2916923,0,#0000FF
14711,10.490579,4.879807,18,#e377c2
14746,6.0632687,4.6210546,0,#0000FF
14759,5.8922925,4.6487913,0,#0000FF
14770,6.0011463,4.732663,0,#0000FF
16603,9.304346,5.3878617,0,#0000FF
16695,5.953172,5.45256,0,#0000FF
16703,8.455019,0.60354114,0,#0000FF
16738,9.674505,4.5659924,0,#0000FF
16740,4.455398,6.972078,0,#0000FF
16751,5.8892303,5.5141354,0,#0000FF
16807,5.9385014,5.4913964,0,#0000FF
16892,5.21135,5.902507,0,#0000FF
16936,5.2476163,6.0084214,0,#0000FF
16969,6.4524713,4.5304155,18,#e377c2
17060,8.07829,3.7782624,0,#0000FF
17100,11.223357,3.6912823,0,#0000FF
17115,5.309006,6.3131995,29,#8c564b
17188,9.453878,1.621665,18,#e377c2
17264,4.394997,6.8724227,0,#0000FF
17265,4.360274,6.8234487,0,#0000FF
17527,9.430783,5.558453,0,#0000FF
17563,5.8107204,4.532474,29,#8c564b
17566,9.028786,4.5706224,0,#0000FF
17709,6.285667,6.9792476,0,#0000FF
17768,9.696105,3.3883784,33,#9467bd
17825,5.755131,5.604797,0,#0000FF
17833,5.8456526,5.6184235,0,#0000FF
17841,11.789624,4.8574376,0,#0000FF
17880,5.2675533,3.4344816,0,#0000FF
17962,8.419203,5.321242,0,#0000FF
18230,7.0409985,7.156809,18,#e377c2
18295,8.762374,5.512971,0,#0000FF
18423,9.897355,4.7926493,18,#e377c2
18428,9.452323,4.3465714,0,#0000FF
18430,10.625087,5.9900146,0,#0000FF
21466,7.227368,5.2347,29,#8c564b
21494,9.204039,4.4222074,0,#0000FF
21497,9.29145,5.508174,0,#0000FF
21517,9.924907,6.0119214,29,#8c564b
21741,6.8124723,4.3118095,0,#0000FF
21771,9.01325,4.236946,0,#0000FF
22299,9.883667,6.1691756,0,#0000FF
23458,5.4952717,4.054162,0,#0000FF
25249,9.736536,4.404668,0,#0000FF
25371,5.300728,6.427632,50,#2ca02c
41003,9.323512,5.197888,0,#0000FF
161451,10.377368,5.700921,0,#0000FF
161583,10.376406,5.7215233,0,#0000FF
161619,10.22578,5.6650963,0,#0000FF
161622,10.208792,5.57415,0,#0000FF
161859,9.598055,5.8379846,0,#0000FF
164171,5.22995,1.121473,0,#0000FF
164829,9.647013,5.7932034,29,#8c564b
164937,5.22266,1.1491715,0,#0000FF
168473,5.444783,0.85618633,0,#0000FF
168477,5.4375725,0.8200951,0,#0000FF
168518,9.042236,4.4797535,0,#0000FF
168764,5.455209,0.83404505,0,#0000FF
168799,5.4557595,0.8049313,0,#0000FF
169610,9.227317,5.756518,18,#e377c2
169614,7.968239,4.6399198,0,#0000FF
169643,7.9932323,4.805618,0,#0000FF
191951,9.084868,4.476866,0,#0000FF
191977,8.625317,5.0370846,0,#0000FF
192399,10.212154,5.552905,18,#e377c2
192450,9.832531,4.765258,18,#e377c2
192512,10.024324,4.476987,18,#e377c2
192573,4.8246884,6.7258224,18,#e377c2
192735,6.1881857,2.315945,0,#0000FF
192761,8.72526,5.7821136,0,#0000FF
194930,9.582635,5.7396994,0,#0000FF
196096,10.015089,5.5833287,0,#0000FF
198512,7.5920844,5.2543097,36,#9467bd
199181,9.252593,5.285747,0,#0000FF
199293,9.03179,5.191625,18,#e377c2
200802,10.123968,5.0286818,0,#0000FF
202294,7.4744096,5.0726857,0,#0000FF
202564,7.45065,5.037175,0,#0000FF
203787,8.644927,3.6142502,0,#0000FF
203806,8.646154,3.6592112,0,#0000FF
203864,8.627668,3.5790834,0,#0000FF
203874,8.667335,3.5849242,0,#0000FF
203903,8.709753,3.6161838,0,#0000FF
203933,8.607784,3.6430771,0,#0000FF
204055,7.502782,4.9034967,0,#0000FF
204541,10.051239,5.0824404,18,#e377c2
214362,9.137483,5.0604553,0,#0000FF
225708,9.304798,5.2816486,0,#0000FF
233935,9.345889,5.0107203,18,#e377c2
233956,9.00329,4.732248,13,#e377c2
241838,9.907454,6.2050266,0,#0000FF
241852,9.939473,6.1302795,13,#e377c2
241996,9.871944,6.218475,0,#0000FF
242081,9.879365,6.167048,0,#0000FF
242255,9.980958,6.298855,18,#e377c2
242333,9.894753,6.206106,0,#0000FF
242457,9.873064,6.2590137,0,#0000FF
242463,9.871348,6.159088,18,#e377c2
242467,9.909011,6.3773537,18,#e377c2
242614,9.936397,6.3629737,0,#0000FF
243157,9.969393,6.5208564,0,#0000FF
243163,9.953123,6.5558558,0,#0000FF
243191,9.978499,6.551105,0,#0000FF
243193,9.97141,6.571981,0,#0000FF
243203,9.961663,6.545742,0,#0000FF
243209,9.918246,6.357057,0,#0000FF
243217,9.96359,6.5107994,0,#0000FF
243219,9.946,6.4092464,0,#0000FF
243227,10.014166,6.5356894,0,#0000FF
243231,9.947743,6.443059,0,#0000FF
243253,9.965741,6.5350213,0,#0000FF
243263,9.968723,6.5331664,0,#0000FF
13049,-2.1302254,8.152826,0,#0000FF
13052,-1.6285846,8.449571,0,#0000FF
13054,-1.6406149,8.504605,0,#0000FF
13089,-1.6312342,8.4637375,0,#0000FF
13095,-1.6764543,8.446926,0,#0000FF
13215,-1.628881,8.466117,0,#0000FF
13217,-1.6427205,8.452489,0,#0000FF
13248,-1.7781363,8.315673,0,#0000FF
13327,-1.6747177,8.408681,0,#0000FF
13360,-1.7139145,8.422039,0,#0000FF
14772,5.9114404,4.6221385,0,#0000FF
14781,10.072633,4.600984,50,#2ca02c
14802,6.2567244,4.7458987,0,#0000FF
14803,6.0587683,4.5169153,0,#0000FF
14805,6.083918,4.7605543,42,#d62728
14816,5.8946095,4.558712,0,#0000FF
14914,9.849904,8.275858,0,#0000FF
16813,11.014843,3.7217493,0,#0000FF
18507,8.711696,5.7602158,0,#0000FF
18519,4.310438,7.1387324,50,#2ca02c
18535,5.595178,3.413707,0,#0000FF
18538,9.717987,3.0963547,50,#2ca02c
18551,9.750562,3.1004002,50,#2ca02c
18577,10.653939,4.699931,0,#0000FF
18636,5.3219953,6.9542317,0,#0000FF
18705,9.929104,4.3588,18,#e377c2
18739,9.558287,4.3285146,0,#0000FF
18886,5.6821733,6.7264204,0,#0000FF
18912,9.243898,5.045431,0,#0000FF
18938,3.8739586,5.8043184,0,#0000FF
18951,9.620401,4.096181,18,#e377c2
18960,9.234157,4.413194,0,#0000FF
18962,10.399606,4.918781,18,#e377c2
18974,4.9886804,6.0375295,0,#0000FF
19008,5.914342,5.479914,0,#0000FF
19032,6.1214995,4.855797,0,#0000FF
19049,8.444245,0.6311439,18,#e377c2
19079,11.574633,-0.0969231,0,#0000FF
19103,7.862781,6.6654334,0,#0000FF
19114,6.376678,6.3083296,0,#0000FF
19159,10.998812,3.8227575,0,#0000FF
19223,8.457322,0.6313843,0,#0000FF
19275,6.130614,4.3794737,18,#e377c2
19303,3.8154445,7.0015306,0,#0000FF
19340,10.102257,3.9813528,18,#e377c2
19395,10.104698,4.068811,0,#0000FF
19401,11.578181,10.606261,59,#2ca02c
19412,9.653067,4.572044,0,#0000FF
19500,9.538067,1.7128527,18,#e377c2
19539,8.631543,5.023716,18,#e377c2
19550,5.189872,7.0572314,0,#0000FF
19582,11.870606,8.485417,0,#0000FF
19612,6.5457473,3.1401646,0,#0000FF
19624,5.604663,6.814612,18,#e377c2
19652,10.10241,4.1004934,0,#0000FF
19659,6.140305,3.7272058,0,#0000FF
19666,8.72368,4.499651,0,#0000FF
19694,6.238717,7.003926,0,#0000FF
19731,9.730978,3.4698904,0,#0000FF
19754,5.953825,8.506004,18,#e377c2
19788,11.563013,-0.09479555,18,#e377c2
19849,9.809724,4.44479,0,#0000FF
19938,8.891071,3.223144,18,#e377c2
19950,8.625747,5.9343777,0,#0000FF
19955,5.7172503,2.223996,0,#0000FF
19985,4.385224,3.9924603,59,#2ca02c
20012,5.613824,6.1444554,18,#e377c2
20018,8.932608,3.1674547,0,#0000FF
20039,5.441535,6.443948,0,#0000FF
20047,10.833708,4.115949,18,#e377c2
20085,4.8694854,6.605202,18,#e377c2
20113,9.279991,4.8765736,0,#0000FF
20136,10.81757,4.8609776,18,#e377c2
20199,5.1586556,3.7579675,0,#0000FF
20220,7.5755253,8.229634,18,#e377c2
20247,10.251422,5.302184,0,#0000FF
20289,5.7271314,3.402777,0,#0000FF
20293,10.686496,4.031526,18,#e377c2
20311,5.9986734,5.472682,0,#0000FF
20328,8.632908,5.4487147,18,#e377c2
20388,8.329795,4.9226727,0,#0000FF
20406,10.230747,5.0398583,50,#2ca02c
20420,13.302875,8.963305,0,#0000FF
20499,5.3028164,3.5047755,0,#0000FF
20529,9.525145,4.9861236,0,#0000FF
20558,4.8883953,5.937426,0,#0000FF
20569,10.952942,4.217327,0,#0000FF
20602,8.784652,4.172238,0,#0000FF
20625,6.222212,3.6657848,0,#0000FF
20631,5.781046,6.9542594,0,#0000FF
21546,10.053951,4.7343807,0,#0000FF
21565,5.325736,5.30098,50,#2ca02c
21595,9.562821,4.7486076,0,#0000FF
21783,9.737023,4.459955,0,#0000FF
21789,6.8907313,4.3479824,0,#0000FF
21797,8.980616,4.605472,18,#e377c2
24367,5.2480044,1.1404061,0,#0000FF
24657,5.243899,1.1386486,0,#0000FF
24720,-1.6998585,8.427761,0,#0000FF
24722,-1.7065414,8.482738,0,#0000FF
25462,8.913895,4.296434,0,#0000FF
25478,8.534356,6.5548177,33,#9467bd
25479,11.554657,-0.08530947,0,#0000FF
25501,15.035352,4.2063,0,#0000FF
25522,4.8359895,7.610719,0,#0000FF
25533,5.6122446,2.1462104,33,#9467bd
25547,10.243262,5.4198766,0,#0000FF
25551,10.739556,5.2321987,0,#0000FF
25603,9.275395,5.222534,42,#d62728
25616,5.693808,6.11058,18,#e377c2
25787,8.433416,3.4034858,18,#e377c2
40770,9.537431,5.7271304,0,#0000FF
40933,5.6856775,6.6078877,18,#e377c2
41089,9.787059,4.881677,0,#0000FF
41109,9.670806,4.532776,18,#e377c2
41188,5.187866,6.964853,0,#0000FF
41249,8.835981,5.607022,50,#2ca02c
41252,9.378056,4.7519712,0,#0000FF
41330,9.287653,4.80561,0,#0000FF
41356,9.618165,4.9327607,33,#9467bd
41361,9.24996,5.169378,42,#d62728
161875,9.702416,5.8403463,0,#0000FF
161910,9.72987,5.981246,0,#0000FF
162001,9.553253,5.9722424,50,#2ca02c
162024,9.821259,6.054724,29,#8c564b
162048,10.053583,5.7971573,0,#0000FF
162086,10.216273,5.9130583,0,#0000FF
162093,10.297879,5.8366346,0,#0000FF
162118,9.508283,5.721968,0,#0000FF
162162,10.275719,5.735747,0,#0000FF
162166,9.7186775,5.605342,0,#0000FF
162176,10.119626,5.714435,0,#0000FF
162198,9.884666,6.229272,0,#0000FF
162219,10.355017,5.6933246,0,#0000FF
162535,5.2040625,1.1121187,0,#0000FF
164249,9.625152,5.7507443,0,#0000FF
164410,5.24327,1.1384225,0,#0000FF
164424,5.2642,1.160636,0,#0000FF
164523,5.2151284,1.1329985,0,#0000FF
164815,5.2832036,1.1480101,0,#0000FF
168872,9.304066,5.216003,0,#0000FF
168995,9.690738,5.706762,0,#0000FF
169008,5.4351854,0.84725773,0,#0000FF
169025,5.430819,0.79621345,0,#0000FF
169031,5.431707,0.84572667,0,#0000FF
169053,5.4472904,0.8061816,0,#0000FF
169086,8.824902,4.2371902,33,#9467bd
169114,5.4147444,0.8111453,0,#0000FF
169122,5.4328194,0.8446348,0,#0000FF
169663,7.8075976,4.734881,18,#e377c2
169679,7.6053443,4.591632,64,#ff7f0e
169688,8.194052,4.6808333,13,#e377c2
169844,10.093727,5.85452,0,#0000FF
205870,8.537169,4.2410054,0,#0000FF
206106,5.510636,7.152363,0,#0000FF
206184,5.331186,3.3634183,0,#0000FF
206210,9.993302,4.2340393,0,#0000FF
206376,4.9743032,6.0654025,0,#0000FF
206611,5.2327952,3.4792883,0,#0000FF
206880,10.845999,4.972684,0,#0000FF
207017,14.747175,4.312187,0,#0000FF
207329,10.963199,3.9851613,0,#0000FF
207378,8.643236,4.641989,0,#0000FF
207595,8.777141,4.9515643,0,#0000FF
207790,5.402264,6.5397882,0,#0000FF
207899,10.640764,6.6855984,0,#0000FF
208124,6.4100003,3.3640392,0,#0000FF
208206,9.180397,4.7385497,0,#0000FF
208328,5.7430463,6.327533,0,#0000FF
208374,8.669893,5.731864,0,#0000FF
208477,11.543763,-0.06828258,0,#0000FF
208651,5.8154397,5.2952576,0,#0000FF
208734,10.858515,4.8763075,18,#e377c2
208844,9.829294,4.680626,0,#0000FF
208952,10.573898,5.1811867,0,#0000FF
208972,10.417996,3.8353786,0,#0000FF
209202,3.9230795,6.9773026,0,#0000FF
209355,8.407718,4.2393494,0,#0000FF
209374,11.06426,3.878523,0,#0000FF
209448,10.945468,4.379534,0,#0000FF
209668,9.968991,4.0598927,50,#2ca02c
209785,9.621927,4.3786283,18,#e377c2
209949,8.587987,6.548786,18,#e377c2
210381,9.059636,4.4264455,18,#e377c2
210781,9.838735,4.695322,18,#e377c2
211208,8.658989,6.381923,18,#e377c2
211325,4.706742,7.6479135,0,#0000FF
211537,9.54217,4.652714,18,#e377c2
211583,9.752934,3.197064,0,#0000FF
212440,4.4596844,6.7823215,0,#0000FF
212465,11.06855,4.29457,18,#e377c2
212475,5.599207,6.0636644,59,#2ca02c
212603,6.1845465,6.3787293,18,#e377c2
212717,8.403927,4.224651,0,#0000FF
212858,10.877663,6.166422,0,#0000FF
213087,9.346725,4.8280444,50,#2ca02c
213489,8.903482,5.5371714,18,#e377c2
213562,8.652242,4.6728196,0,#0000FF
213600,7.1112022,7.0770454,0,#0000FF
213677,9.984229,4.934194,0,#0000FF
214833,4.7740307,7.1047807,0,#0000FF
214957,5.131225,6.9998555,18,#e377c2
215023,3.8950305,5.8276587,0,#0000FF
215133,4.990419,7.4239225,0,#0000FF
215251,9.578604,4.0256667,33,#9467bd
215280,9.105569,4.358944,50,#2ca02c
215364,10.5169735,4.6154566,18,#e377c2
215525,8.563996,6.495601,18,#e377c2
215562,5.3697047,6.1900992,0,#0000FF
215916,8.578568,6.4804034,0,#0000FF
216094,11.191444,3.794784,0,#0000FF
216183,12.090485,8.9562235,29,#8c564b
216220,3.7815533,7.0005817,0,#0000FF
216453,4.063837,6.939657,0,#0000FF
216649,9.654476,3.2114418,0,#0000FF
216866,6.703805,5.4010262,13,#e377c2
216894,16.157099,2.6812375,59,#2ca02c
216932,9.410959,6.5800347,0,#0000FF
217183,8.572134,2.1410336,50,#2ca02c
217421,9.780772,3.3557954,29,#8c564b
217504,10.925447,3.8558908,18,#e377c2
217931,3.972919,3.4372015,0,#0000FF
225276,8.888174,4.3088274,0,#0000FF
233652,5.7911057,4.6066155,50,#2ca02c
233912,10.1906185,4.545573,0,#0000FF
236374,8.252617,4.9554243,18,#e377c2
236393,6.9179444,4.138707,18,#e377c2
236421,8.33557,4.3663373,18,#e377c2
236431,8.4593935,4.4821634,0,#0000FF
236509,10.094784,4.6736484,0,#0000FF
236630,8.451246,4.419239,50,#2ca02c
243599,9.945388,6.230355,0,#0000FF
243727,9.954515,6.1720195,0,#0000FF
243767,9.949865,5.9814568,0,#0000FF
244129,9.998817,6.3585544,0,#0000FF
244137,9.888067,6.1316066,0,#0000FF
244151,9.952706,6.01513,0,#0000FF
244308,9.972733,6.428636,0,#0000FF
13083,-1.6320559,8.455971,0,#0000FF
13151,-1.6734937,8.483591,0,#0000FF
13174,-2.1140676,8.120041,0,#0000FF
13387,-1.6975313,8.436062,0,#0000FF
14016,10.633818,6.385831,0,#0000FF
20847,9.849796,4.9944754,0,#0000FF
20884,8.603128,5.46714,0,#0000FF
20891,8.761993,5.5716386,18,#e377c2
20919,9.441709,4.5578995,0,#0000FF
20936,8.895871,3.219516,18,#e377c2
20962,5.34664,6.4303117,0,#0000FF
20969,10.774754,4.600063,29,#8c564b
21022,8.510961,4.7239957,0,#0000FF
21032,9.885724,4.039567,0,#0000FF
21050,9.562061,5.4485126,33,#9467bd
21063,5.821292,3.8031895,0,#0000FF
21071,4.832724,6.9657063,0,#0000FF
21077,6.4792,3.1870847,0,#0000FF
21082,9.542523,4.1500864,0,#0000FF
21095,5.1871653,7.1675925,18,#e377c2
21114,9.994757,5.1925793,18,#e377c2
